Camera,Datetime,Dir,EagleLabel,Image1,Image2,ROI,bbox,regionID
CAM74,2016:11:30 12:11:51,d:\photo_set_1\,0.0,2563.0,2564.0,"[(354, 454), (1443, 1202)]","(67, 796, 214, 1089)",543.0
CAM74,2016:11:30 12:11:52,d:\photo_set_1\,0.0,2564.0,2565.0,"[(354, 454), (1443, 1202)]","(12, 27, 214, 406)",271.0
CAM74,2016:11:30 12:11:52,d:\photo_set_1\,0.0,2564.0,2565.0,"[(354, 454), (1443, 1202)]","(28, 395, 213, 1089)",523.0
CAM74,2016:11:30 12:11:53,d:\photo_set_1\,0.0,2565.0,2563.0,"[(354, 454), (1443, 1202)]","(18, 50, 213, 1089)",191.0
CAM74,2016:11:30 12:11:56,d:\photo_set_1\,0.0,2566.0,2567.0,"[(354, 454), (1443, 1202)]","(0, 112, 218, 534)",5.0
CAM74,2016:11:30 12:11:56,d:\photo_set_1\,0.0,2566.0,2567.0,"[(354, 454), (1443, 1202)]","(0, 508, 214, 912)",11.0
CAM74,2016:11:30 12:11:56,d:\photo_set_1\,0.0,2566.0,2567.0,"[(354, 454), (1443, 1202)]","(39, 926, 211, 1089)",143.0
CAM74,2016:11:30 12:11:57,d:\photo_set_1\,0.0,2567.0,2568.0,"[(354, 454), (1443, 1202)]","(0, 211, 215, 1089)",38.0
CAM74,2016:11:30 12:11:58,d:\photo_set_1\,0.0,2568.0,2566.0,"[(354, 454), (1443, 1202)]","(0, 115, 216, 1089)",2.0
CAM74,2016:11:30 12:12:00,d:\photo_set_1\,0.0,2569.0,2570.0,"[(354, 454), (1443, 1202)]","(26, 0, 215, 394)",404.0
CAM74,2016:11:30 12:12:00,d:\photo_set_1\,0.0,2569.0,2570.0,"[(354, 454), (1443, 1202)]","(54, 912, 212, 1089)",754.0
CAM74,2016:11:30 12:12:00,d:\photo_set_1\,0.0,2569.0,2570.0,"[(354, 454), (1443, 1202)]","(55, 749, 214, 982)",761.0
CAM74,2016:11:30 12:12:01,d:\photo_set_1\,0.0,2570.0,2571.0,"[(354, 454), (1443, 1202)]","(0, 0, 219, 484)",1.0
CAM74,2016:11:30 12:12:01,d:\photo_set_1\,0.0,2570.0,2571.0,"[(354, 454), (1443, 1202)]","(55, 827, 211, 980)",672.0
CAM74,2016:11:30 12:12:02,d:\photo_set_1\,0.0,2571.0,2569.0,"[(354, 454), (1443, 1202)]","(0, 0, 219, 483)",1.0
CAM74,2016:11:30 12:12:02,d:\photo_set_1\,0.0,2571.0,2569.0,"[(354, 454), (1443, 1202)]","(55, 939, 210, 1089)",584.0
CAM74,2016:11:30 12:12:02,d:\photo_set_1\,0.0,2571.0,2569.0,"[(354, 454), (1443, 1202)]","(56, 750, 214, 944)",587.0
CAM74,2016:11:30 12:12:17,d:\photo_set_1\,0.0,2572.0,2573.0,"[(354, 454), (1443, 1202)]","(10, 484, 212, 1089)",270.0
CAM74,2016:11:30 12:12:17,d:\photo_set_1\,0.0,2572.0,2573.0,"[(354, 454), (1443, 1202)]","(17, 128, 214, 470)",392.0
CAM74,2016:11:30 12:12:18,d:\photo_set_1\,0.0,2573.0,2574.0,"[(354, 454), (1443, 1202)]","(15, 0, 213, 198)",266.0
CAM74,2016:11:30 12:12:18,d:\photo_set_1\,0.0,2573.0,2574.0,"[(354, 454), (1443, 1202)]","(20, 602, 212, 1089)",360.0
CAM74,2016:11:30 12:12:18,d:\photo_set_1\,0.0,2573.0,2574.0,"[(354, 454), (1443, 1202)]","(23, 231, 215, 553)",391.0
CAM74,2016:11:30 12:12:19,d:\photo_set_1\,0.0,2574.0,2572.0,"[(354, 454), (1443, 1202)]","(10, 0, 213, 156)",128.0
CAM74,2016:11:30 12:12:19,d:\photo_set_1\,0.0,2574.0,2572.0,"[(354, 454), (1443, 1202)]","(18, 538, 212, 1044)",229.0
CAM74,2016:11:30 12:12:19,d:\photo_set_1\,0.0,2574.0,2572.0,"[(354, 454), (1443, 1202)]","(21, 318, 214, 557)",250.0
CAM74,2016:11:30 12:12:19,d:\photo_set_1\,0.0,2574.0,2572.0,"[(354, 454), (1443, 1202)]","(22, 122, 214, 334)",252.0
CAM74,2016:11:30 12:12:20,d:\photo_set_1\,0.0,2575.0,2576.0,"[(354, 454), (1443, 1202)]","(23, 0, 215, 508)",340.0
CAM74,2016:11:30 12:12:20,d:\photo_set_1\,0.0,2575.0,2576.0,"[(354, 454), (1443, 1202)]","(34, 742, 213, 849)",474.0
CAM74,2016:11:30 12:12:20,d:\photo_set_1\,0.0,2575.0,2576.0,"[(354, 454), (1443, 1202)]","(54, 536, 213, 745)",610.0
CAM74,2016:11:30 12:12:21,d:\photo_set_1\,0.0,2576.0,2577.0,"[(354, 454), (1443, 1202)]","(23, 0, 213, 302)",216.0
CAM74,2016:11:30 12:12:21,d:\photo_set_1\,0.0,2576.0,2577.0,"[(354, 454), (1443, 1202)]","(36, 299, 213, 614)",310.0
CAM74,2016:11:30 12:12:21,d:\photo_set_1\,0.0,2576.0,2577.0,"[(354, 454), (1443, 1202)]","(37, 605, 212, 950)",313.0
CAM74,2016:11:30 12:12:22,d:\photo_set_1\,0.0,2577.0,2575.0,"[(354, 454), (1443, 1202)]","(23, 0, 214, 466)",210.0
CAM74,2016:11:30 12:12:22,d:\photo_set_1\,0.0,2577.0,2575.0,"[(354, 454), (1443, 1202)]","(32, 406, 213, 602)",276.0
CAM74,2016:11:30 12:12:22,d:\photo_set_1\,0.0,2577.0,2575.0,"[(354, 454), (1443, 1202)]","(34, 587, 213, 974)",298.0
CAM74,2016:11:30 12:12:25,d:\photo_set_1\,0.0,2578.0,2579.0,"[(354, 454), (1443, 1202)]","(21, 105, 215, 891)",313.0
CAM74,2016:11:30 12:12:25,d:\photo_set_1\,0.0,2578.0,2579.0,"[(354, 454), (1443, 1202)]","(23, 0, 213, 146)",328.0
CAM74,2016:11:30 12:12:25,d:\photo_set_1\,0.0,2578.0,2579.0,"[(354, 454), (1443, 1202)]","(56, 872, 212, 1089)",574.0
CAM74,2016:11:30 12:12:26,d:\photo_set_1\,0.0,2579.0,2580.0,"[(354, 454), (1443, 1202)]","(22, 0, 213, 350)",189.0
CAM74,2016:11:30 12:12:26,d:\photo_set_1\,0.0,2579.0,2580.0,"[(354, 454), (1443, 1202)]","(31, 296, 215, 678)",259.0
CAM74,2016:11:30 12:12:26,d:\photo_set_1\,0.0,2579.0,2580.0,"[(354, 454), (1443, 1202)]","(56, 651, 212, 990)",358.0
CAM74,2016:11:30 12:12:27,d:\photo_set_1\,0.0,2580.0,2578.0,"[(354, 454), (1443, 1202)]","(21, 0, 213, 232)",242.0
CAM74,2016:11:30 12:12:27,d:\photo_set_1\,0.0,2580.0,2578.0,"[(354, 454), (1443, 1202)]","(29, 174, 213, 830)",331.0
CAM74,2016:11:30 12:12:27,d:\photo_set_1\,0.0,2580.0,2578.0,"[(354, 454), (1443, 1202)]","(53, 732, 212, 1055)",477.0
CAM74,2016:11:30 12:12:28,d:\photo_set_1\,0.0,2581.0,2582.0,"[(354, 454), (1443, 1202)]","(12, 0, 213, 664)",209.0
CAM74,2016:11:30 12:12:28,d:\photo_set_1\,0.0,2581.0,2582.0,"[(354, 454), (1443, 1202)]","(49, 670, 213, 1078)",519.0
CAM74,2016:11:30 12:12:29,d:\photo_set_1\,0.0,2582.0,2583.0,"[(354, 454), (1443, 1202)]","(18, 19, 214, 794)",334.0
CAM74,2016:11:30 12:12:29,d:\photo_set_1\,0.0,2582.0,2583.0,"[(354, 454), (1443, 1202)]","(46, 738, 212, 1089)",606.0
CAM74,2016:11:30 12:12:30,d:\photo_set_1\,0.0,2583.0,2581.0,"[(354, 454), (1443, 1202)]","(18, 0, 214, 1089)",257.0
CAM74,2016:11:30 12:12:32,d:\photo_set_1\,0.0,2584.0,2585.0,"[(354, 454), (1443, 1202)]","(17, 301, 213, 441)",532.0
CAM74,2016:11:30 12:12:32,d:\photo_set_1\,0.0,2584.0,2585.0,"[(354, 454), (1443, 1202)]","(37, 440, 213, 773)",1044.0
CAM74,2016:11:30 12:12:32,d:\photo_set_1\,0.0,2584.0,2585.0,"[(354, 454), (1443, 1202)]","(41, 780, 211, 1089)",1130.0
CAM74,2016:11:30 12:12:33,d:\photo_set_1\,0.0,2585.0,2586.0,"[(354, 454), (1443, 1202)]","(26, 372, 214, 1048)",827.0
CAM74,2016:11:30 12:12:34,d:\photo_set_1\,0.0,2586.0,2584.0,"[(354, 454), (1443, 1202)]","(15, 298, 214, 1089)",427.0
CAM74,2016:11:30 12:12:38,d:\photo_set_1\,0.0,2587.0,2588.0,"[(354, 454), (1443, 1202)]","(45, 55, 217, 640)",965.0
CAM74,2016:11:30 12:12:39,d:\photo_set_1\,0.0,2588.0,2589.0,"[(354, 454), (1443, 1202)]","(30, 0, 222, 494)",794.0
CAM74,2016:11:30 12:12:39,d:\photo_set_1\,0.0,2588.0,2589.0,"[(354, 454), (1443, 1202)]","(48, 455, 213, 736)",1184.0
CAM74,2016:11:30 12:12:40,d:\photo_set_1\,0.0,2589.0,2587.0,"[(354, 454), (1443, 1202)]","(30, 0, 216, 736)",812.0
CAM74,2016:11:30 12:12:49,d:\photo_set_1\,0.0,2590.0,2591.0,"[(354, 454), (1443, 1202)]","(0, 0, 217, 787)",8.0
CAM74,2016:11:30 12:12:49,d:\photo_set_1\,0.0,2590.0,2591.0,"[(354, 454), (1443, 1202)]","(58, 784, 212, 1053)",555.0
CAM74,2016:11:30 12:12:50,d:\photo_set_1\,0.0,2591.0,2592.0,"[(354, 454), (1443, 1202)]","(0, 0, 214, 636)",16.0
CAM74,2016:11:30 12:12:50,d:\photo_set_1\,0.0,2591.0,2592.0,"[(354, 454), (1443, 1202)]","(0, 393, 213, 764)",20.0
CAM74,2016:11:30 12:12:50,d:\photo_set_1\,0.0,2591.0,2592.0,"[(354, 454), (1443, 1202)]","(0, 746, 212, 1085)",22.0
CAM74,2016:11:30 12:12:50,d:\photo_set_1\,0.0,2591.0,2592.0,"[(354, 454), (1443, 1202)]","(84, 744, 212, 913)",497.0
CAM74,2016:11:30 12:12:51,d:\photo_set_1\,0.0,2592.0,2590.0,"[(354, 454), (1443, 1202)]","(0, 0, 217, 291)",2.0
CAM74,2016:11:30 12:12:51,d:\photo_set_1\,0.0,2592.0,2590.0,"[(354, 454), (1443, 1202)]","(0, 221, 214, 1089)",6.0
CAM74,2016:11:30 12:12:53,d:\photo_set_1\,0.0,2593.0,2594.0,"[(354, 454), (1443, 1202)]","(0, 980, 210, 1089)",34.0
CAM74,2016:11:30 12:12:53,d:\photo_set_1\,0.0,2593.0,2594.0,"[(354, 454), (1443, 1202)]","(33, 0, 214, 998)",776.0
CAM74,2016:11:30 12:12:54,d:\photo_set_1\,0.0,2594.0,2595.0,"[(354, 454), (1443, 1202)]","(37, 0, 216, 756)",811.0
CAM74,2016:11:30 12:12:54,d:\photo_set_1\,0.0,2594.0,2595.0,"[(354, 454), (1443, 1202)]","(50, 807, 213, 1089)",1101.0
CAM74,2016:11:30 12:12:54,d:\photo_set_1\,0.0,2594.0,2595.0,"[(354, 454), (1443, 1202)]","(53, 670, 212, 886)",1145.0
CAM74,2016:11:30 12:12:55,d:\photo_set_1\,0.0,2595.0,2593.0,"[(354, 454), (1443, 1202)]","(0, 532, 212, 1089)",22.0
CAM74,2016:11:30 12:12:55,d:\photo_set_1\,0.0,2595.0,2593.0,"[(354, 454), (1443, 1202)]","(60, 256, 213, 552)",1175.0
CAM74,2016:11:30 12:12:55,d:\photo_set_1\,0.0,2595.0,2593.0,"[(354, 454), (1443, 1202)]","(62, 70, 214, 276)",1184.0
CAM74,2016:11:30 12:12:57,d:\photo_set_1\,0.0,2596.0,2597.0,"[(354, 454), (1443, 1202)]","(41, 197, 213, 634)",929.0
CAM74,2016:11:30 12:12:57,d:\photo_set_1\,0.0,2596.0,2597.0,"[(354, 454), (1443, 1202)]","(62, 635, 213, 1089)",1289.0
CAM74,2016:11:30 12:12:58,d:\photo_set_1\,0.0,2597.0,2598.0,"[(354, 454), (1443, 1202)]","(10, 0, 213, 218)",237.0
CAM74,2016:11:30 12:12:58,d:\photo_set_1\,0.0,2597.0,2598.0,"[(354, 454), (1443, 1202)]","(45, 329, 213, 770)",772.0
CAM74,2016:11:30 12:12:58,d:\photo_set_1\,0.0,2597.0,2598.0,"[(354, 454), (1443, 1202)]","(82, 742, 212, 1089)",1216.0
CAM74,2016:11:30 12:12:59,d:\photo_set_1\,0.0,2598.0,2596.0,"[(354, 454), (1443, 1202)]","(10, 0, 214, 518)",206.0
CAM74,2016:11:30 12:12:59,d:\photo_set_1\,0.0,2598.0,2596.0,"[(354, 454), (1443, 1202)]","(55, 472, 212, 1089)",706.0
CAM74,2016:11:30 12:13:01,d:\photo_set_1\,0.0,2599.0,2600.0,"[(354, 454), (1443, 1202)]","(18, 0, 215, 702)",401.0
CAM74,2016:11:30 12:13:01,d:\photo_set_1\,0.0,2599.0,2600.0,"[(354, 454), (1443, 1202)]","(65, 846, 214, 1089)",953.0
CAM74,2016:11:30 12:13:02,d:\photo_set_1\,0.0,2600.0,2601.0,"[(354, 454), (1443, 1202)]","(23, 269, 214, 819)",539.0
CAM74,2016:11:30 12:13:02,d:\photo_set_1\,0.0,2600.0,2601.0,"[(354, 454), (1443, 1202)]","(67, 919, 211, 1089)",1322.0
CAM74,2016:11:30 12:13:02,d:\photo_set_1\,0.0,2600.0,2601.0,"[(354, 454), (1443, 1202)]","(97, 61, 215, 243)",1702.0
CAM74,2016:11:30 12:13:03,d:\photo_set_1\,0.0,2601.0,2599.0,"[(354, 454), (1443, 1202)]","(11, 0, 215, 819)",289.0
CAM74,2016:11:30 12:13:03,d:\photo_set_1\,0.0,2601.0,2599.0,"[(354, 454), (1443, 1202)]","(65, 846, 212, 1089)",966.0
CAM74,2016:11:30 12:13:04,d:\photo_set_1\,0.0,2602.0,2603.0,"[(354, 454), (1443, 1202)]","(33, 744, 212, 1089)",1028.0
CAM74,2016:11:30 12:13:04,d:\photo_set_1\,0.0,2602.0,2603.0,"[(354, 454), (1443, 1202)]","(98, 0, 215, 281)",2468.0
CAM74,2016:11:30 12:13:04,d:\photo_set_1\,0.0,2602.0,2603.0,"[(354, 454), (1443, 1202)]","(106, 382, 214, 661)",2713.0
CAM74,2016:11:30 12:13:05,d:\photo_set_1\,0.0,2603.0,2604.0,"[(354, 454), (1443, 1202)]","(34, 813, 212, 1013)",1109.0
CAM74,2016:11:30 12:13:05,d:\photo_set_1\,0.0,2603.0,2604.0,"[(354, 454), (1443, 1202)]","(71, 2, 215, 230)",1940.0
CAM74,2016:11:30 12:13:05,d:\photo_set_1\,0.0,2603.0,2604.0,"[(354, 454), (1443, 1202)]","(94, 210, 213, 428)",2436.0
CAM74,2016:11:30 12:13:05,d:\photo_set_1\,0.0,2603.0,2604.0,"[(354, 454), (1443, 1202)]","(96, 586, 212, 791)",2482.0
CAM74,2016:11:30 12:13:05,d:\photo_set_1\,0.0,2603.0,2604.0,"[(354, 454), (1443, 1202)]","(108, 438, 212, 602)",2736.0
CAM74,2016:11:30 12:13:06,d:\photo_set_1\,0.0,2604.0,2602.0,"[(354, 454), (1443, 1202)]","(0, 753, 212, 1089)",65.0
CAM74,2016:11:30 12:13:06,d:\photo_set_1\,0.0,2604.0,2602.0,"[(354, 454), (1443, 1202)]","(93, 0, 214, 778)",1430.0
CAM74,2016:11:30 12:13:08,d:\photo_set_1\,0.0,2605.0,2606.0,"[(354, 454), (1443, 1202)]","(101, 379, 213, 689)",4324.0
CAM74,2016:11:30 12:13:08,d:\photo_set_1\,0.0,2605.0,2606.0,"[(354, 454), (1443, 1202)]","(114, 711, 212, 1000)",4915.0
CAM74,2016:11:30 12:13:09,d:\photo_set_1\,0.0,2606.0,2607.0,"[(354, 454), (1443, 1202)]","(98, 580, 217, 1078)",3804.0
CAM74,2016:11:30 12:13:09,d:\photo_set_1\,0.0,2606.0,2607.0,"[(354, 454), (1443, 1202)]","(108, 450, 213, 646)",4241.0
CAM74,2016:11:30 12:13:10,d:\photo_set_1\,0.0,2607.0,2605.0,"[(354, 454), (1443, 1202)]","(98, 381, 213, 1077)",3995.0
CAM74,2016:11:30 12:13:11,d:\photo_set_1\,0.0,2608.0,2609.0,"[(354, 454), (1443, 1202)]","(87, 0, 217, 390)",2999.0
CAM74,2016:11:30 12:13:11,d:\photo_set_1\,0.0,2608.0,2609.0,"[(354, 454), (1443, 1202)]","(113, 749, 214, 1032)",3860.0
CAM74,2016:11:30 12:13:12,d:\photo_set_1\,0.0,2609.0,2610.0,"[(354, 454), (1443, 1202)]","(89, 49, 214, 464)",3265.0
CAM74,2016:11:30 12:13:12,d:\photo_set_1\,0.0,2609.0,2610.0,"[(354, 454), (1443, 1202)]","(114, 838, 215, 1089)",4208.0
CAM74,2016:11:30 12:13:13,d:\photo_set_1\,0.0,2610.0,2608.0,"[(354, 454), (1443, 1202)]","(80, 0, 215, 461)",2848.0
CAM74,2016:11:30 12:13:13,d:\photo_set_1\,0.0,2610.0,2608.0,"[(354, 454), (1443, 1202)]","(113, 752, 214, 1089)",3950.0
CAM74,2016:11:30 12:13:14,d:\photo_set_1\,0.0,2611.0,2612.0,"[(354, 454), (1443, 1202)]","(92, 394, 213, 748)",3783.0
CAM74,2016:11:30 12:13:15,d:\photo_set_1\,0.0,2612.0,2613.0,"[(354, 454), (1443, 1202)]","(86, 468, 213, 833)",3333.0
CAM74,2016:11:30 12:13:16,d:\photo_set_1\,0.0,2613.0,2611.0,"[(354, 454), (1443, 1202)]","(83, 408, 213, 833)",3066.0
CAM74,2016:11:30 12:13:17,d:\photo_set_1\,0.0,2614.0,2615.0,"[(354, 454), (1443, 1202)]","(112, 730, 216, 1089)",4584.0
CAM74,2016:11:30 12:13:19,d:\photo_set_1\,0.0,2615.0,2616.0,"[(354, 454), (1443, 1202)]","(105, 852, 212, 1089)",3694.0
CAM74,2016:11:30 12:13:20,d:\photo_set_1\,0.0,2616.0,2614.0,"[(354, 454), (1443, 1202)]","(113, 730, 215, 1089)",3924.0
CAM74,2016:11:30 12:13:27,d:\photo_set_1\,0.0,2617.0,2618.0,"[(354, 454), (1443, 1202)]","(32, 0, 154, 105)",827.0
CAM74,2016:11:30 12:13:27,d:\photo_set_1\,0.0,2617.0,2618.0,"[(354, 454), (1443, 1202)]","(34, 111, 213, 394)",860.0
CAM74,2016:11:30 12:13:27,d:\photo_set_1\,0.0,2617.0,2618.0,"[(354, 454), (1443, 1202)]","(72, 556, 212, 1089)",1497.0
CAM74,2016:11:30 12:13:27,d:\photo_set_1\,0.0,2617.0,2618.0,"[(354, 454), (1443, 1202)]","(111, 420, 214, 581)",1924.0
CAM74,2016:11:30 12:13:28,d:\photo_set_1\,0.0,2618.0,2619.0,"[(354, 454), (1443, 1202)]","(34, 43, 214, 539)",761.0
CAM74,2016:11:30 12:13:28,d:\photo_set_1\,0.0,2618.0,2619.0,"[(354, 454), (1443, 1202)]","(80, 670, 214, 1089)",1308.0
CAM74,2016:11:30 12:13:28,d:\photo_set_1\,0.0,2618.0,2619.0,"[(354, 454), (1443, 1202)]","(115, 520, 213, 677)",1704.0
CAM74,2016:11:30 12:13:29,d:\photo_set_1\,0.0,2619.0,2617.0,"[(354, 454), (1443, 1202)]","(33, 0, 214, 821)",1047.0
CAM74,2016:11:30 12:13:29,d:\photo_set_1\,0.0,2619.0,2617.0,"[(354, 454), (1443, 1202)]","(73, 720, 213, 1089)",1770.0
CAM74,2016:11:30 12:13:30,d:\photo_set_1\,0.0,2620.0,2621.0,"[(354, 454), (1443, 1202)]","(42, 387, 214, 878)",1563.0
CAM74,2016:11:30 12:13:31,d:\photo_set_1\,0.0,2621.0,2622.0,"[(354, 454), (1443, 1202)]","(52, 531, 214, 1089)",1653.0
CAM74,2016:11:30 12:13:32,d:\photo_set_1\,0.0,2622.0,2620.0,"[(354, 454), (1443, 1202)]","(44, 387, 213, 694)",1562.0
CAM74,2016:11:30 12:13:32,d:\photo_set_1\,0.0,2622.0,2620.0,"[(354, 454), (1443, 1202)]","(59, 680, 213, 1089)",1969.0
CAM74,2016:11:30 12:13:38,d:\photo_set_1\,0.0,2623.0,2624.0,"[(354, 454), (1443, 1202)]","(83, 219, 216, 587)",3455.0
CAM74,2016:11:30 12:13:39,d:\photo_set_1\,0.0,2624.0,2625.0,"[(354, 454), (1443, 1202)]","(84, 303, 215, 707)",3589.0
CAM74,2016:11:30 12:13:40,d:\photo_set_1\,0.0,2625.0,2623.0,"[(354, 454), (1443, 1202)]","(82, 132, 215, 731)",3104.0
CAM74,2016:11:30 12:13:41,d:\photo_set_1\,0.0,2626.0,2627.0,"[(354, 454), (1443, 1202)]","(50, 60, 213, 351)",1815.0
CAM74,2016:11:30 12:13:41,d:\photo_set_1\,0.0,2626.0,2627.0,"[(354, 454), (1443, 1202)]","(97, 554, 214, 971)",2971.0
CAM74,2016:11:30 12:13:41,d:\photo_set_1\,0.0,2626.0,2627.0,"[(354, 454), (1443, 1202)]","(372, 831, 748, 970)",11606.0
CAM74,2016:11:30 12:13:42,d:\photo_set_1\,0.0,2627.0,2628.0,"[(354, 454), (1443, 1202)]","(42, 6, 214, 459)",1217.0
CAM74,2016:11:30 12:13:42,d:\photo_set_1\,0.0,2627.0,2628.0,"[(354, 454), (1443, 1202)]","(104, 787, 211, 1053)",2315.0
CAM74,2016:11:30 12:13:42,d:\photo_set_1\,0.0,2627.0,2628.0,"[(354, 454), (1443, 1202)]","(106, 665, 213, 894)",2376.0
CAM74,2016:11:30 12:13:43,d:\photo_set_1\,0.0,2628.0,2626.0,"[(354, 454), (1443, 1202)]","(30, 0, 213, 459)",906.0
CAM74,2016:11:30 12:13:43,d:\photo_set_1\,0.0,2628.0,2626.0,"[(354, 454), (1443, 1202)]","(87, 554, 213, 1052)",2106.0
CAM74,2016:11:30 12:13:43,d:\photo_set_1\,0.0,2628.0,2626.0,"[(354, 454), (1443, 1202)]","(375, 831, 748, 996)",9257.0
CAM74,2016:11:30 12:13:46,d:\photo_set_1\,0.0,2629.0,2630.0,"[(354, 454), (1443, 1202)]","(0, 107, 213, 361)",19.0
CAM74,2016:11:30 12:13:46,d:\photo_set_1\,0.0,2629.0,2630.0,"[(354, 454), (1443, 1202)]","(30, 0, 212, 108)",641.0
CAM74,2016:11:30 12:13:46,d:\photo_set_1\,0.0,2629.0,2630.0,"[(354, 454), (1443, 1202)]","(40, 318, 213, 978)",803.0
CAM74,2016:11:30 12:13:47,d:\photo_set_1\,0.0,2630.0,2631.0,"[(354, 454), (1443, 1202)]","(25, 54, 215, 530)",571.0
CAM74,2016:11:30 12:13:47,d:\photo_set_1\,0.0,2630.0,2631.0,"[(354, 454), (1443, 1202)]","(30, 0, 213, 94)",700.0
CAM74,2016:11:30 12:13:47,d:\photo_set_1\,0.0,2630.0,2631.0,"[(354, 454), (1443, 1202)]","(43, 530, 212, 878)",895.0
CAM74,2016:11:30 12:13:47,d:\photo_set_1\,0.0,2630.0,2631.0,"[(354, 454), (1443, 1202)]","(90, 851, 212, 1062)",1228.0
CAM74,2016:11:30 12:13:48,d:\photo_set_1\,0.0,2631.0,2629.0,"[(354, 454), (1443, 1202)]","(0, 0, 214, 462)",1.0
CAM74,2016:11:30 12:13:48,d:\photo_set_1\,0.0,2631.0,2629.0,"[(354, 454), (1443, 1202)]","(0, 841, 212, 1089)",36.0
CAM74,2016:11:30 12:13:48,d:\photo_set_1\,0.0,2631.0,2629.0,"[(354, 454), (1443, 1202)]","(43, 406, 213, 828)",540.0
CAM74,2016:11:30 12:13:48,d:\photo_set_1\,0.0,2631.0,2629.0,"[(354, 454), (1443, 1202)]","(96, 100, 214, 380)",852.0
CAM74,2016:11:30 12:13:49,d:\photo_set_1\,0.0,2632.0,2633.0,"[(354, 454), (1443, 1202)]","(0, 0, 214, 1089)",1.0
CAM74,2016:11:30 12:13:50,d:\photo_set_1\,0.0,2633.0,2634.0,"[(354, 454), (1443, 1202)]","(35, 307, 214, 1089)",1031.0
CAM74,2016:11:30 12:13:51,d:\photo_set_1\,0.0,2634.0,2632.0,"[(354, 454), (1443, 1202)]","(0, 0, 121, 476)",1.0
CAM74,2016:11:30 12:13:51,d:\photo_set_1\,0.0,2634.0,2632.0,"[(354, 454), (1443, 1202)]","(0, 166, 214, 1089)",6.0
CAM74,2016:11:30 12:13:51,d:\photo_set_1\,0.0,2634.0,2632.0,"[(354, 454), (1443, 1202)]","(58, 830, 212, 1042)",165.0
CAM74,2016:11:30 12:13:51,d:\photo_set_1\,0.0,2635.0,2636.0,"[(354, 454), (1443, 1202)]","(45, 727, 213, 890)",1745.0
CAM74,2016:11:30 12:13:51,d:\photo_set_1\,0.0,2635.0,2636.0,"[(354, 454), (1443, 1202)]","(47, 878, 211, 1089)",1818.0
CAM74,2016:11:30 12:13:52,d:\photo_set_1\,0.0,2636.0,2637.0,"[(354, 454), (1443, 1202)]","(48, 679, 214, 913)",1980.0
CAM74,2016:11:30 12:13:52,d:\photo_set_1\,0.0,2636.0,2637.0,"[(354, 454), (1443, 1202)]","(54, 938, 212, 1089)",2183.0
CAM74,2016:11:30 12:13:53,d:\photo_set_1\,0.0,2637.0,2635.0,"[(354, 454), (1443, 1202)]","(45, 611, 214, 906)",1902.0
CAM74,2016:11:30 12:13:53,d:\photo_set_1\,0.0,2637.0,2635.0,"[(354, 454), (1443, 1202)]","(50, 780, 213, 1058)",2085.0
CAM74,2016:11:30 12:13:55,d:\photo_set_1\,0.0,2638.0,2639.0,"[(354, 454), (1443, 1202)]","(0, 22, 218, 342)",2.0
CAM74,2016:11:30 12:13:55,d:\photo_set_1\,0.0,2638.0,2639.0,"[(354, 454), (1443, 1202)]","(9, 928, 215, 1089)",315.0
CAM74,2016:11:30 12:13:56,d:\photo_set_1\,0.0,2639.0,2640.0,"[(354, 454), (1443, 1202)]","(0, 0, 219, 158)",3.0
CAM74,2016:11:30 12:13:56,d:\photo_set_1\,0.0,2639.0,2640.0,"[(354, 454), (1443, 1202)]","(0, 99, 220, 581)",8.0
CAM74,2016:11:30 12:13:57,d:\photo_set_1\,0.0,2640.0,2638.0,"[(354, 454), (1443, 1202)]","(0, 100, 217, 233)",14.0
CAM74,2016:11:30 12:13:57,d:\photo_set_1\,0.0,2640.0,2638.0,"[(354, 454), (1443, 1202)]","(0, 381, 215, 581)",23.0
CAM74,2016:11:30 12:13:57,d:\photo_set_1\,0.0,2640.0,2638.0,"[(354, 454), (1443, 1202)]","(8, 946, 213, 1089)",216.0
CAM74,2016:11:30 12:14:02,d:\photo_set_1\,0.0,2641.0,2642.0,"[(354, 454), (1443, 1202)]","(29, 0, 218, 1041)",498.0
CAM74,2016:11:30 12:14:03,d:\photo_set_1\,0.0,2642.0,2643.0,"[(354, 454), (1443, 1202)]","(26, 0, 214, 709)",793.0
CAM74,2016:11:30 12:14:03,d:\photo_set_1\,0.0,2642.0,2643.0,"[(354, 454), (1443, 1202)]","(42, 621, 212, 1089)",1214.0
CAM74,2016:11:30 12:14:04,d:\photo_set_1\,0.0,2643.0,2641.0,"[(354, 454), (1443, 1202)]","(49, 0, 214, 280)",1474.0
CAM74,2016:11:30 12:14:04,d:\photo_set_1\,0.0,2643.0,2641.0,"[(354, 454), (1443, 1202)]","(57, 661, 212, 900)",1634.0
CAM74,2016:11:30 12:14:04,d:\photo_set_1\,0.0,2643.0,2641.0,"[(354, 454), (1443, 1202)]","(74, 884, 211, 1089)",1880.0
CAM74,2016:11:30 12:14:07,d:\photo_set_1\,0.0,2644.0,2645.0,"[(354, 454), (1443, 1202)]","(43, 477, 213, 1089)",1604.0
CAM74,2016:11:30 12:14:08,d:\photo_set_1\,0.0,2645.0,2646.0,"[(354, 454), (1443, 1202)]","(53, 775, 212, 1089)",2256.0
